date,temperature_2m_max,temperature_2m_min,relative_humidity_2m_max,relative_humidity_2m_min,rain_sum,snowfall_sum,pressure_msl_mean
2011-08-30 00:00:00+00:00,27.737232,14.509275,63.86036,26.998463,,,1010.3208
2011-08-31 00:00:00+00:00,17.544537,10.971079,67.70017,29.902431,,,1016.20435
2011-09-01 00:00:00+00:00,18.60184,9.382882,82.53998,37.806408,,,1023.0879
2011-09-02 00:00:00+00:00,21.863789,9.993661,86.4384,39.72764,,,1023.0869
2011-09-03 00:00:00+00:00,32.639687,15.051363,56.512657,12.700642,,,1015.33246
2011-09-04 00:00:00+00:00,25.01558,15.959064,66.586914,39.67364,,,1018.17816
2011-09-05 00:00:00+00:00,20.04148,12.716765,88.661156,41.646645,,,1024.1238
2011-09-06 00:00:00+00:00,19.867373,13.224468,96.73541,68.61965,,,1022.8693
2011-09-07 00:00:00+00:00,22.393265,14.28217,97.80967,54.59265,,,1022.21497
2011-09-08 00:00:00+00:00,25.469164,12.239872,97.88392,38.565655,,,1021.36053
2011-09-09 00:00:00+00:00,22.595058,10.597574,97.958176,33.53866,,,1023.4062
2011-09-10 00:00:00+00:00,29.670956,13.655273,73.03243,19.511658,,,1013.3518
2011-09-11 00:00:00+00:00,19.596851,11.462976,98.10668,49.484657,,,1010.99744
2011-09-12 00:00:00+00:00,16.172745,9.770679,91.18093,59.45766,,,1021.3431
2011-09-13 00:00:00+00:00,18.44864,7.428381,94.255196,46.430668,,,1024.4885
2011-09-14 00:00:00+00:00,18.774538,7.886083,98.329445,45.403667,,,1024.5342
2011-09-15 00:00:00+00:00,19.900433,8.1437845,98.4037,36.37667,,,1023.27985
2011-09-16 00:00:00+00:00,22.276327,8.951485,90.47794,31.349678,,,1022.2255
2011-09-17 00:00:00+00:00,20.602226,9.359188,98.5522,46.322678,,,1024.5712
2011-09-18 00:00:00+00:00,22.27812,11.21689,83.62646,32.295673,,,1022.7167
2011-09-19 00:00:00+00:00,23.154018,14.174591,55.700714,37.26868,,,1019.3624
2011-09-20 00:00:00+00:00,24.629911,13.182294,78.77496,48.241684,,,1016.20807
2011-09-21 00:00:00+00:00,24.205809,14.489994,98.84921,36.214684,,,1012.95355
2011-09-22 00:00:00+00:00,19.431702,14.147697,98.92346,59.187687,,,1013.29926
2011-09-23 00:00:00+00:00,23.0076,11.705399,98.99772,62.160694,,,1014.44476
2011-09-24 00:00:00+00:00,25.733494,12.763101,99.071976,47.133694,,,1012.4904
2011-09-25 00:00:00+00:00,19.059391,10.920802,81.14623,39.1067,,,1012.0361
2011-09-26 00:00:00+00:00,18.685287,9.378505,96.22048,53.079697,,,1002.3816
2011-09-27 00:00:00+00:00,13.761183,7.336206,99.29474,67.052704,,,1000.4273
2011-09-28 00:00:00+00:00,15.887079,10.193909,99.36899,53.025707,,,1014.37286
2011-09-29 00:00:00+00:00,11.562973,9.851609,99.443245,84.9987,,,1011.5185
2011-09-30 00:00:00+00:00,14.58887,8.4593115,99.51749,87.97171,,,1008.76416
2011-10-01 00:00:00+00:00,14.4647665,10.517014,97.59175,69.94472,,,1006.7097
2011-10-02 00:00:00+00:00,12.59066,7.2747145,99.666,85.91772,,,1009.75543
2011-10-03 00:00:00+00:00,13.016556,3.8324165,99.74025,63.89072,,,1020.1011
2011-10-04 00:00:00+00:00,12.892453,7.2401195,99.81451,73.86372,,,1015.8466
2011-10-05 00:00:00+00:00,13.618348,8.1478195,99.888756,79.83672,,,1004.39215
2011-10-06 00:00:00+00:00,12.944243,8.505523,99.96302,71.80972,,,1011.1378
2011-10-07 00:00:00+00:00,16.02014,5.463224,97.03728,53.78273,,,1021.0835
2011-10-08 00:00:00+00:00,18.146036,7.0709267,100.0,50.75573,,,1019.4291
2011-10-09 00:00:00+00:00,18.87193,11.878627,86.185776,68.72873,,,1010.4747
2011-10-10 00:00:00+00:00,14.047826,9.48633,82.260025,53.701744,,,1013.6203
2011-10-11 00:00:00+00:00,16.223722,7.8940315,75.33428,38.674744,,,1017.0659
2011-10-12 00:00:00+00:00,15.949618,5.0017333,80.40853,40.647743,,,1019.6116
2011-10-13 00:00:00+00:00,14.375514,9.059435,85.48279,62.620743,,,1005.35724
2011-10-14 00:00:00+00:00,12.05141,8.517136,86.55704,74.59374,,,1002.1028
2011-10-15 00:00:00+00:00,9.427305,7.374839,81.63129,73.56675,,,996.4484
2011-10-16 00:00:00+00:00,10.353202,5.88254,82.70555,56.53975,,,1010.29395
2011-10-17 00:00:00+00:00,19.629099,9.040242,73.7798,46.51275,,,1005.43964
2011-10-18 00:00:00+00:00,14.404993,8.597944,73.85406,56.48575,,,1011.48517
2011-10-19 00:00:00+00:00,14.530889,7.555646,73.92831,44.458763,,,1006.2309
2011-10-20 00:00:00+00:00,17.556786,12.513348,78.00256,57.431755,,,1006.57654
2011-10-21 00:00:00+00:00,16.682678,8.871049,76.07681,44.404762,,,1004.8221
2011-10-22 00:00:00+00:00,11.258576,7.3787518,79.15106,55.37777,,,1018.7677
2011-10-23 00:00:00+00:00,13.634471,8.3364525,69.22532,54.35077,,,1011.8133
2011-10-24 00:00:00+00:00,11.660367,7.894155,80.29957,56.32377,,,1012.85895
2011-10-25 00:00:00+00:00,15.136262,7.3018565,89.373825,64.296776,,,1010.1046
2011-10-26 00:00:00+00:00,14.212159,8.509558,90.44808,60.269783,,,1003.35016
2011-10-27 00:00:00+00:00,10.138054,5.6172605,90.52234,70.24278,,,1014.0959
2011-10-28 00:00:00+00:00,8.36395,2.7249622,91.59659,71.21578,,,1022.04144
2011-10-29 00:00:00+00:00,8.489845,0.33266416,88.670845,64.18879,,,1033.987
2011-10-30 00:00:00+00:00,10.365743,-0.35963443,85.7451,50.16179,,,1035.2327
2011-10-31 00:00:00+00:00,7.6916375,2.798068,89.81934,72.13479,,,1029.8782
2011-11-01 00:00:00+00:00,6.9675336,2.4057693,93.8936,68.10779,,,1027.0239
2011-11-02 00:00:00+00:00,9.028224,1.1009815,92.93456,81.07583,,,1020.5832
2011-11-03 00:00:00+00:00,12.813571,4.3253775,94.92004,69.03561,,,1009.6652
2011-11-04 00:00:00+00:00,9.7489195,7.049773,95.905495,87.99538,,,1005.6472
2011-11-05 00:00:00+00:00,9.434267,3.82417,94.89095,65.95515,,,1010.6293
2011-11-06 00:00:00+00:00,8.319615,1.8485663,92.87643,80.91492,,,1019.51135
2011-11-07 00:00:00+00:00,8.404964,0.6229616,91.86189,62.874687,,,1023.5934
2011-11-08 00:00:00+00:00,3.2903116,0.5473578,94.84735,84.83445,,,1020.0753
2011-11-09 00:00:00+00:00,4.4756594,0.37175453,95.832825,89.79423,,,1028.8574
2011-11-10 00:00:00+00:00,6.211008,3.6461504,96.81828,87.754,,,1031.5394
2011-11-11 00:00:00+00:00,5.2963567,1.3205463,90.803764,78.71377,,,1032.8215
2011-11-12 00:00:00+00:00,1.7817044,-1.1050575,96.78923,83.67354,,,1036.9033
2011-11-13 00:00:00+00:00,-0.13294783,-2.3806615,97.77469,84.63331,,,1040.0854
2011-11-14 00:00:00+00:00,0.3523999,-3.3562653,96.760155,82.59307,,,1032.4675
2011-11-15 00:00:00+00:00,6.3377495,-1.6818693,99.74562,92.55285,,,1022.64954
2011-11-16 00:00:00+00:00,7.5730963,3.4925272,99.731094,72.51261,,,1019.23157
2011-11-17 00:00:00+00:00,7.858444,3.466923,90.71655,72.47238,,,1007.7136
2011-11-18 00:00:00+00:00,7.693793,2.7913191,92.70203,74.43215,,,1014.09564
2011-11-19 00:00:00+00:00,9.979141,2.815715,88.68749,60.391922,,,995.9776
2011-11-20 00:00:00+00:00,7.514488,2.6401114,90.67295,66.35169,,,995.9597
2011-11-21 00:00:00+00:00,3.249837,1.4145072,93.658424,84.31146,,,998.4418
2011-11-22 00:00:00+00:00,4.285185,-0.7610964,94.64388,83.27124,,,1014.42377
2011-11-23 00:00:00+00:00,7.4205337,0.8632993,93.62935,83.231,,,1019.60583
2011-11-24 00:00:00+00:00,7.555881,5.7876954,92.614815,84.19078,,,1021.78784
2011-11-25 00:00:00+00:00,6.491229,2.3120916,92.60029,86.15055,,,1021.0699
2011-11-26 00:00:00+00:00,5.876578,2.2864878,90.585754,68.11032,,,1013.2519
2011-11-27 00:00:00+00:00,6.261925,1.9608841,87.57121,72.07009,,,999.534
2011-11-28 00:00:00+00:00,6.297273,1.8852801,83.55669,56.02986,,,991.81604
2011-11-29 00:00:00+00:00,4.2326217,0.209676,91.54215,75.98963,,,995.19806
2011-11-30 00:00:00+00:00,3.0179696,-0.015927766,92.527626,78.949394,,,1005.6802
2011-12-01 00:00:00+00:00,1.9033178,-1.0915318,93.513084,81.90917,,,1019.6621
2011-12-02 00:00:00+00:00,4.8386655,0.082864195,94.49855,86.868935,,,1017.2441
2011-12-03 00:00:00+00:00,4.624014,-1.0927396,93.48402,83.82871,,,1026.2262
2011-12-04 00:00:00+00:00,2.3093615,-1.1183436,91.46948,69.788475,,,1029.5082
2011-12-05 00:00:00+00:00,8.29471,0.45605263,82.45495,59.748245,,,1010.69025
2011-12-06 00:00:00+00:00,7.3300576,4.430449,95.440414,78.708015,,,1003.3722
2011-12-07 00:00:00+00:00,9.215406,4.5048447,100.0,86.667786,,,995.55426
2011-12-08 00:00:00+00:00,7.800754,4.6792407,100.0,86.62756,,,1001.23627
2011-12-09 00:00:00+00:00,7.1861024,1.8036369,100.0,96.587326,,,1015.1184
2011-12-10 00:00:00+00:00,5.07145,-0.12196711,100.0,96.547104,,,1015.10034
2011-12-11 00:00:00+00:00,7.706798,3.3024292,100.0,77.506874,,,1009.2824
2011-12-12 00:00:00+00:00,8.442146,2.6268253,100.0,79.466644,,,1013.1644
2011-12-13 00:00:00+00:00,13.877494,7.7512207,100.0,73.426414,,,999.84644
2011-12-14 00:00:00+00:00,8.012842,4.675617,100.0,73.386185,,,1006.6284
2011-12-15 00:00:00+00:00,5.6981907,3.2000136,100.0,83.34595,,,1004.7106
2011-12-16 00:00:00+00:00,9.033539,3.0244095,99.29508,71.30572,,,1003.4927
2011-12-17 00:00:00+00:00,8.118887,2.8988056,100.0,72.265495,,,1005.2746
2011-12-18 00:00:00+00:00,8.554235,3.9732018,99.26601,51.225266,,,985.3566
2011-12-19 00:00:00+00:00,4.8395824,2.547598,100.0,75.185036,,,980.6387
2011-12-20 00:00:00+00:00,5.3249307,2.721994,100.0,94.144806,,,992.2207
2011-12-21 00:00:00+00:00,5.060279,1.3963901,100.0,82.10457,,,1006.80273
2011-12-22 00:00:00+00:00,7.395627,2.720786,100.0,80.06434,,,999.3847
2011-12-23 00:00:00+00:00,5.2309756,2.445182,100.0,85.02411,,,1001.1668
2011-12-24 00:00:00+00:00,5.016323,2.4695785,100.0,85.98389,,,1008.3488
2011-12-25 00:00:00+00:00,6.9016714,2.5939744,100.0,84.94365,,,1013.93085
2011-12-26 00:00:00+00:00,7.2370195,3.3683705,100.0,76.90343,,,1004.2128
2011-12-27 00:00:00+00:00,9.172367,3.7427666,100.0,87.86319,,,1001.49493
2011-12-28 00:00:00+00:00,4.5577154,-0.2828373,100.0,58.822952,,,1018.777
2011-12-29 00:00:00+00:00,7.0430636,1.6915588,100.0,79.78273,,,1022.2589
2011-12-30 00:00:00+00:00,7.9284124,2.3659549,100.0,65.7425,,,1027.741
2011-12-31 00:00:00+00:00,6.4137597,0.54035085,89.07707,45.70227,,,1027.0231
2012-01-01 00:00:00+00:00,8.099108,1.1147472,74.062546,45.66204,,,1020.2051
2012-01-02 00:00:00+00:00,10.69378,1.9519494,76.025665,34.625214,,,1010.02747
2012-01-03 00:00:00+00:00,4.8977776,0.45195803,76.96643,53.591797,,,1016.79047
2012-01-04 00:00:00+00:00,11.601774,2.8519669,68.907196,45.558372,,,1003.9533
2012-01-05 00:00:00+00:00,6.1557717,-0.14802459,77.84795,48.524956,,,1020.3162
2012-01-06 00:00:00+00:00,4.409769,-0.59801614,81.78872,67.49153,,,1021.1792
2012-01-07 00:00:00+00:00,8.663767,2.8019924,81.72949,71.458115,,,1017.1421
2012-01-08 00:00:00+00:00,10.717763,3.7520013,81.67025,62.424698,,,1026.205
2012-01-09 00:00:00+00:00,6.1717606,0.3020099,89.611015,76.39127,,,1043.468
2012-01-10 00:00:00+00:00,6.925758,3.4020185,88.55178,73.35786,,,1038.5309
2012-01-11 00:00:00+00:00,6.779755,1.3020272,85.492546,63.32444,,,1036.6937
2012-01-12 00:00:00+00:00,5.1837525,-1.5979643,92.433304,76.29102,,,1040.0566
2012-01-13 00:00:00+00:00,5.98775,2.2020442,92.37407,73.25759,,,1032.8196
2012-01-14 00:00:00+00:00,7.091747,3.652053,86.314835,73.224174,,,1013.9825
2012-01-15 00:00:00+00:00,7.845744,2.8520617,89.25561,64.19076,,,1000.7454
2012-01-16 00:00:00+00:00,6.5497413,2.5020704,81.196365,58.157333,,,991.2083
2012-01-17 00:00:00+00:00,6.8537383,2.852079,84.13714,58.123917,,,987.6712
2012-01-18 00:00:00+00:00,4.2077355,0.6520875,90.0779,78.09049,,,1008.63416
2012-01-19 00:00:00+00:00,7.7617326,0.6520962,87.01866,54.057076,,,1005.797
2012-01-20 00:00:00+00:00,6.4657297,3.0521045,82.959435,49.02366,,,1008.6599
2012-01-21 00:00:00+00:00,7.019727,2.0521135,72.90019,39.990234,,,999.4229
2012-01-22 00:00:00+00:00,11.223724,2.352122,73.84096,43.956818,,,987.58575
2012-01-23 00:00:00+00:00,6.877722,2.7021306,86.78172,51.923393,,,1006.8487
2012-01-24 00:00:00+00:00,9.531718,3.5021393,86.72248,59.88997,,,1007.91156
2012-01-25 00:00:00+00:00,6.0857162,2.5021482,88.66325,60.856552,,,1016.47455
2012-01-26 00:00:00+00:00,7.2397137,2.3021564,79.60402,51.823128,,,1019.9374
2012-01-27 00:00:00+00:00,11.043709,5.552165,79.544785,46.78972,,,1013.5003
2012-01-28 00:00:00+00:00,14.997707,6.5521736,75.48555,29.756294,,,1006.9632
2012-01-29 00:00:00+00:00,13.151705,6.9021826,75.426315,43.72287,,,995.5261
2012-01-30 00:00:00+00:00,9.905702,4.352191,86.36708,65.68945,,,998.9891
2012-01-31 00:00:00+00:00,7.9596996,2.9022,90.30784,65.65603,,,1008.852
2012-02-01 00:00:00+00:00,9.063696,2.9522083,90.248604,55.622604,,,998.91486
2012-02-02 00:00:00+00:00,8.917693,4.002217,77.18937,44.589195,,,995.3778
2012-02-03 00:00:00+00:00,6.271691,2.0022256,85.13014,61.55577,,,1004.3407
2012-02-04 00:00:00+00:00,7.8256884,1.5022345,89.07091,77.522354,,,1022.8036
2012-02-05 00:00:00+00:00,11.929685,6.8022428,85.01167,41.48893,,,1018.46643
2012-02-06 00:00:00+00:00,11.883681,2.6522517,84.95243,53.455505,,,1007.72943
2012-02-07 00:00:00+00:00,9.887679,2.20226,83.893196,42.42209,,,1003.7923
2012-02-08 00:00:00+00:00,3.941677,1.2022688,82.83396,67.388664,,,1002.2553
2012-02-09 00:00:00+00:00,2.245674,-3.7477226,83.774734,52.355247,,,1020.0182
2012-02-10 00:00:00+00:00,2.3496718,-3.6977139,85.7155,67.32183,,,1027.9811
2012-02-11 00:00:00+00:00,7.0036683,-0.49770537,84.656265,74.28841,,,1002.94403
2012-02-12 00:00:00+00:00,4.4076657,1.0023035,82.59702,41.25499,,,1000.30695
2012-02-13 00:00:00+00:00,5.3116627,1.052312,67.53779,46.221558,,,1012.76984
2012-02-14 00:00:00+00:00,8.11566,-0.2476795,85.47855,65.18814,,,1016.63275
2012-02-15 00:00:00+00:00,8.019658,2.4523292,82.41933,52.154724,,,1009.6956
2012-02-16 00:00:00+00:00,9.373653,1.3523378,87.36009,62.121307,,,1010.45856
2012-02-17 00:00:00+00:00,2.327652,-2.4476535,89.30085,73.08789,,,1016.8214
2012-02-18 00:00:00+00:00,2.0316489,-3.997645,85.24162,60.05446,,,1033.8843
2012-02-19 00:00:00+00:00,4.3356457,-1.4976362,84.18238,62.02104,,,1025.2473
2012-02-20 00:00:00+00:00,7.8896437,2.2523725,94.12314,70.987625,,,1021.91016
2012-02-21 00:00:00+00:00,11.54364,4.4523807,95.0639,68.9542,,,1020.47314
2012-02-22 00:00:00+00:00,9.297638,2.5023897,96.00468,68.920784,,,1021.536
2012-02-23 00:00:00+00:00,3.501635,0.55239826,97.945435,66.88737,,,1016.1989
2012-02-24 00:00:00+00:00,6.755632,-0.6475931,97.8862,72.85394,,,1022.2618
2012-02-25 00:00:00+00:00,9.209629,3.4024158,97.826965,48.820526,,,1014.9248
2012-02-26 00:00:00+00:00,7.463626,2.0024242,95.76774,47.7871,,,1029.6876
2012-02-27 00:00:00+00:00,8.017623,2.2024326,97.7085,65.753685,,,1019.45056
2012-02-28 00:00:00+00:00,6.2716208,1.6524413,97.64926,47.72027,,,1010.2135
2012-02-29 00:00:00+00:00,6.275618,1.2524502,97.590034,47.686844,,,1009.47644
2012-03-01 00:00:00+00:00,8.329615,-0.09754136,97.53079,93.65342,,,989.4393
2012-03-02 00:00:00+00:00,3.2336128,-1.7475327,97.471565,61.619995,,,984.8021
2012-03-03 00:00:00+00:00,1.2883563,-2.0888572,93.4924,64.691086,,,991.7631
2012-03-04 00:00:00+00:00,2.7435482,-2.4749818,90.56127,54.82485,,,996.22296
2012-03-05 00:00:00+00:00,2.2987404,-3.3111062,97.63015,59.958633,,,1003.8828
2012-03-06 00:00:00+00:00,3.3539321,-3.1972308,88.69903,49.09241,,,1014.6426
2012-03-07 00:00:00+00:00,1.4091245,-2.283355,97.76791,78.2262,,,1028.7024
2012-03-08 00:00:00+00:00,3.5143158,-2.2194796,97.836784,77.359955,,,1023.9623
2012-03-09 00:00:00+00:00,5.1195087,-0.0056043006,95.90567,52.493744,,,1008.522
2012-03-10 00:00:00+00:00,3.4246998,-1.4417287,97.97454,71.62752,,,1027.282
2012-03-11 00:00:00+00:00,4.7298923,-2.327853,98.04343,66.7613,,,1039.8416
2012-03-12 00:00:00+00:00,4.085084,0.68602246,98.1123,94.89507,,,1039.2014
2012-03-13 00:00:00+00:00,6.940275,0.19989797,98.181175,72.028854,,,1034.1613
2012-03-14 00:00:00+00:00,11.245466,-1.9862266,98.25007,49.16263,,,1035.021
2012-03-15 00:00:00+00:00,14.100658,0.027648892,97.31894,46.296406,,,1036.1809
2012-03-16 00:00:00+00:00,15.005852,1.5415244,98.38781,37.43018,,,1036.9407
2012-03-17 00:00:00+00:00,16.011044,2.1553998,98.456696,63.56396,,,1037.9005
2012-03-18 00:00:00+00:00,17.766235,4.8692756,96.52557,45.697735,,,1034.6603
2012-03-19 00:00:00+00:00,17.471426,6.683151,83.59445,40.83152,,,1022.8201
2012-03-20 00:00:00+00:00,10.82662,4.1970267,94.66333,50.96529,,,1015.07983
2012-03-21 00:00:00+00:00,11.681811,2.3609018,98.73221,64.09907,,,998.6398
2012-03-22 00:00:00+00:00,9.0370035,3.7747777,98.80108,43.23284,,,981.1995
2012-03-23 00:00:00+00:00,7.392196,1.688653,98.869965,74.36662,,,989.3594
2012-03-24 00:00:00+00:00,7.197388,1.552529,98.938835,65.5004,,,1005.4191
2012-03-25 00:00:00+00:00,7.5025797,0.016404,99.00771,58.63418,,,1020.17896
2012-03-26 00:00:00+00:00,8.507772,-1.0697203,99.07659,47.767956,,,1031.8386
2012-03-27 00:00:00+00:00,7.2129636,0.144155,97.14548,75.90173,,,1019.9985
2012-03-28 00:00:00+00:00,8.218156,2.0080307,99.21434,47.035507,,,1019.25836
2012-03-29 00:00:00+00:00,8.573346,2.9219062,92.28323,75.16928,,,1018.5182
2012-03-30 00:00:00+00:00,11.27854,6.9357815,90.3521,76.30306,,,1007.478
2012-03-31 00:00:00+00:00,12.483731,8.6996565,98.42099,66.43684,,,1005.5377
2012-04-01 00:00:00+00:00,12.488923,2.863533,82.48986,47.570618,,,1004.19763
2012-04-02 00:00:00+00:00,8.294115,1.7774084,90.55875,43.70439,,,1015.6574
2012-04-03 00:00:00+00:00,7.499307,1.1412838,86.62761,71.838165,,,1016.0172
2012-04-04 00:00:00+00:00,11.054499,3.7551591,88.6965,58.971947,,,1022.8771
2012-04-05 00:00:00+00:00,20.45969,7.3690352,90.76537,41.10573,,,1023.13684
2012-04-06 00:00:00+00:00,22.864882,12.08291,78.83426,36.239506,,,1018.3966
2012-04-07 00:00:00+00:00,12.220074,6.996786,99.90313,68.37328,,,1018.9565
2012-04-08 00:00:00+00:00,13.075267,6.660661,99.972015,64.50706,,,1012.11633
2012-04-09 00:00:00+00:00,17.33046,7.5245366,87.04088,55.64084,,,998.57605
2012-04-10 00:00:00+00:00,13.185651,6.238412,86.10977,46.77461,,,1000.73584
2012-04-11 00:00:00+00:00,14.190842,3.4522877,90.178635,40.908394,,,1012.49567
2012-04-12 00:00:00+00:00,14.546034,5.1661634,87.24752,37.042164,,,1006.6555
2012-04-13 00:00:00+00:00,10.551226,4.1300383,83.3164,43.17594,,,1013.0153
2012-04-14 00:00:00+00:00,12.006418,2.9439144,69.38528,35.309723,,,1017.7751
2012-04-15 00:00:00+00:00,11.711609,5.45779,88.454155,64.4435,,,1011.53485
2012-04-16 00:00:00+00:00,10.766802,4.4716654,90.52303,67.57728,,,1000.1947
2012-04-17 00:00:00+00:00,10.871995,5.035541,84.5919,63.71105,,,1004.1545
2012-04-18 00:00:00+00:00,9.227185,3.4994164,89.6608,59.844826,,,1007.4143
2012-04-19 00:00:00+00:00,11.382379,2.1632924,92.72967,50.978603,,,1008.9741
2012-04-20 00:00:00+00:00,12.687571,5.7271676,81.79855,37.11238,,,1015.8339
2012-04-21 00:00:00+00:00,15.692762,4.3410435,93.867424,66.246155,,,1024.7937
2012-04-22 00:00:00+00:00,21.947952,9.454918,97.9363,39.379932,,,1015.15356
2012-04-23 00:00:00+00:00,12.953145,7.968794,90.00518,61.513718,,,1008.2134
2012-04-24 00:00:00+00:00,9.008338,4.48267,89.07406,57.647488,,,1013.0732
2012-04-25 00:00:00+00:00,11.86353,4.0465455,94.14293,79.781265,,,1017.13293
2012-04-26 00:00:00+00:00,13.918722,9.36042,96.21181,79.91504,,,1017.69275
2012-04-27 00:00:00+00:00,21.873913,8.424295,91.28069,50.048824,,,1012.65265
2012-04-28 00:00:00+00:00,15.279105,7.438172,80.34957,47.1826,,,1014.3124
2012-04-29 00:00:00+00:00,13.484298,7.852047,91.41845,48.316376,,,1003.2723
2012-04-30 00:00:00+00:00,12.93949,6.415923,91.487335,52.45015,,,1004.93195
2012-05-01 00:00:00+00:00,12.594683,5.929798,85.55621,60.58393,,,1012.2918
2012-05-02 00:00:00+00:00,17.499872,5.1936736,90.625084,44.717705,,,1009.0516
2012-05-03 00:00:00+00:00,19.28037,8.641303,92.71042,44.798325,,,990.9162
2012-05-04 00:00:00+00:00,13.102635,6.933518,89.801254,47.861225,,,997.08234
2012-05-05 00:00:00+00:00,10.424899,4.0757318,93.892075,60.924118,,,1007.2484
2012-05-06 00:00:00+00:00,14.747166,3.6179461,88.9829,45.987026,,,1008.7144
2012-05-07 00:00:00+00:00,13.919429,6.81016,94.07373,45.04992,,,1006.5806
2012-05-08 00:00:00+00:00,14.991694,6.3523746,87.16456,47.11282,,,1005.7467
2012-05-09 00:00:00+00:00,15.013958,7.1945887,80.25539,45.175716,,,1011.81287
2012-05-10 00:00:00+00:00,13.086223,6.2368035,91.346214,62.238613,,,1018.179
2012-05-11 00:00:00+00:00,22.408487,7.629018,93.43706,48.301514,,,1008.0451
2012-05-12 00:00:00+00:00,13.830753,5.3212314,91.52788,52.364414,,,1018.5112
2012-05-13 00:00:00+00:00,17.003021,5.013446,87.618706,39.42731,,,1020.8773
2012-05-14 00:00:00+00:00,14.175283,5.50566,94.70953,52.490215,,,1022.34344
2012-05-15 00:00:00+00:00,15.097548,4.7478743,89.80036,43.553104,,,1026.8096
2012-05-16 00:00:00+00:00,17.069813,4.290088,81.89119,35.61601,,,1026.2756
2012-05-17 00:00:00+00:00,15.792078,7.0323033,93.98202,71.6789,,,1026.2417
2012-05-18 00:00:00+00:00,19.364344,7.924517,96.072845,43.741806,,,1024.408
2012-05-19 00:00:00+00:00,20.336607,8.166733,96.163666,65.8047,,,1022.37396
2012-05-20 00:00:00+00:00,22.858871,10.908946,89.2545,53.867603,,,1020.4402
2012-05-21 00:00:00+00:00,23.131136,11.151159,89.34532,47.9305,,,1014.20624
2012-05-22 00:00:00+00:00,26.6034,14.893374,85.43615,50.993393,,,999.0724
2012-05-23 00:00:00+00:00,14.625668,8.435587,90.526985,57.056297,,,999.13855
2012-05-24 00:00:00+00:00,16.64793,7.8778033,90.61781,61.119194,,,1004.80457
2012-05-25 00:00:00+00:00,18.570198,8.520016,77.70863,41.18209,,,1016.2708
2012-05-26 00:00:00+00:00,22.692461,10.262231,79.79947,44.24499,,,1013.3369
2012-05-27 00:00:00+00:00,22.764727,12.554446,90.89029,48.30789,,,1008.50305
2012-05-28 00:00:00+00:00,16.986992,11.846661,93.98112,80.37079,,,1007.969
2012-05-29 00:00:00+00:00,19.959257,12.388874,98.071945,71.433685,,,1007.23517
2012-05-30 00:00:00+00:00,16.68152,12.131087,96.16278,71.49658,,,1010.7013
2012-05-31 00:00:00+00:00,22.403786,11.3733015,100.0,33.559483,,,1006.1675
2012-06-01 00:00:00+00:00,20.37605,12.165516,97.34444,64.622375,,,1000.8336
2012-06-02 00:00:00+00:00,23.148314,12.357731,96.43526,48.68528,,,1002.4997
2012-06-03 00:00:00+00:00,22.77058,11.249946,84.526085,40.74818,,,1008.46576
2012-06-04 00:00:00+00:00,21.842842,10.592159,86.61691,47.811077,,,1012.6319
2012-06-05 00:00:00+00:00,22.215107,11.634374,87.70774,43.873978,,,1013.898
2012-06-06 00:00:00+00:00,19.837374,9.676588,89.79857,38.93688,,,1016.26416
2012-06-07 00:00:00+00:00,21.909637,8.568802,92.889404,35.99977,,,1018.33026
2012-06-08 00:00:00+00:00,23.781904,12.411016,74.980225,32.06267,,,1014.8964
2012-06-09 00:00:00+00:00,15.104169,10.303231,87.07105,50.125572,,,1012.9625
2012-06-10 00:00:00+00:00,15.926434,9.445444,81.16188,48.188465,,,1014.7286
2012-06-11 00:00:00+00:00,17.448698,9.437659,85.2527,51.25137,,,1021.5947
2012-06-12 00:00:00+00:00,20.670963,9.229874,82.34353,38.314266,,,1021.6608
2012-06-13 00:00:00+00:00,24.293228,11.822087,84.434364,42.377163,,,1011.227
2012-06-14 00:00:00+00:00,23.565493,17.364302,91.52519,68.44006,,,1006.2931
2012-06-15 00:00:00+00:00,24.137758,16.756516,85.61602,51.50296,,,1006.2592
2012-06-16 00:00:00+00:00,17.41002,13.24873,83.70685,74.56586,,,1005.5253
2012-06-17 00:00:00+00:00,14.532287,12.090944,81.79768,74.62875,,,1004.6914
2012-06-18 00:00:00+00:00,17.954552,9.883159,85.88851,53.691654,,,1006.9576
2012-06-19 00:00:00+00:00,20.076815,10.825374,84.97934,51.754555,,,1012.02374
2012-06-20 00:00:00+00:00,27.499083,14.817588,89.07015,45.817455,,,1013.18976
2012-06-21 00:00:00+00:00,20.621347,13.409802,77.16099,43.88035,,,1023.1559
2012-06-22 00:00:00+00:00,19.293612,12.302016,82.251816,42.94325,,,1021.022
2012-06-23 00:00:00+00:00,16.015879,9.944229,72.342636,49.00615,,,1018.28815
2012-06-24 00:00:00+00:00,15.938139,9.186445,74.433464,48.069046,,,1016.2543
2012-06-25 00:00:00+00:00,18.660404,9.878659,73.52429,40.131947,,,1015.7204
2012-06-26 00:00:00+00:00,21.83267,10.520873,83.61512,36.194843,,,1014.2865
2012-06-27 00:00:00+00:00,22.454935,12.613088,87.705956,48.25774,,,1007.3526
2012-06-28 00:00:00+00:00,21.0772,13.505301,87.79678,58.320644,,,1008.3187
2012-06-29 00:00:00+00:00,21.899462,12.547516,84.88762,42.383537,,,1014.48486
